# name: graph_traversal_scratch
# description: Traversal-local visited-state trace with repeated neighbor checks and fresh traversal resets.
# story: Visited-map scratch state for BFS/DFS-style traversals where reset cost matters.
# value_type: int
# peak_live_entries: 156
op,key,value_seed,expected_hit
find,20483,0,1
find,21079,0,1
find,21096,0,1
find,21113,0,0
insert,21113,71113,0
find,20500,0,1
find,21096,0,1
find,21113,0,1
find,21130,0,0
insert,21130,71130,0
find,20495,0,1
find,21113,0,1
find,21130,0,1
find,21147,0,0
insert,21147,71147,0
find,20490,0,1
find,21130,0,1
find,21147,0,1
find,21164,0,0
insert,21164,71164,0
find,20485,0,1
find,21147,0,1
find,21164,0,1
find,21181,0,0
insert,21181,71181,0
find,20480,0,1
find,21164,0,1
find,21181,0,1
find,21198,0,0
insert,21198,71198,0
find,20497,0,1
find,21063,0,0
insert,21063,71063,0
find,21080,0,0
insert,21080,71080,0
find,21097,0,0
insert,21097,71097,0
find,20484,0,1
find,21080,0,1
find,21097,0,1
find,21114,0,0
insert,21114,71114,0
find,20501,0,1
find,21097,0,1
find,21114,0,1
find,21131,0,0
insert,21131,71131,0
find,20496,0,1
find,21114,0,1
find,21131,0,1
find,21148,0,0
insert,21148,71148,0
find,20491,0,1
find,21131,0,1
find,21148,0,1
find,21165,0,0
insert,21165,71165,0
find,20486,0,1
find,21148,0,1
find,21165,0,1
find,21182,0,0
insert,21182,71182,0
find,20481,0,1
find,21165,0,1
find,21182,0,1
find,21199,0,0
insert,21199,71199,0
find,20498,0,1
find,21064,0,0
insert,21064,71064,0
find,21081,0,0
insert,21081,71081,0
find,21098,0,0
insert,21098,71098,0
find,20485,0,1
find,21081,0,1
find,21098,0,1
find,21115,0,0
insert,21115,71115,0
find,20480,0,1
find,21098,0,1
find,21115,0,1
find,21132,0,0
insert,21132,71132,0
find,20497,0,1
find,21115,0,1
find,21132,0,1
find,21149,0,0
insert,21149,71149,0
find,20492,0,1
find,21132,0,1
find,21149,0,1
find,21166,0,0
insert,21166,71166,0
find,20487,0,1
find,21149,0,1
find,21166,0,1
find,21183,0,0
insert,21183,71183,0
find,20482,0,1
find,21166,0,1
find,21183,0,1
find,21200,0,0
insert,21200,71200,0
find,20499,0,1
find,21065,0,0
insert,21065,71065,0
find,21082,0,0
insert,21082,71082,0
find,21099,0,0
insert,21099,71099,0
find,20486,0,1
clear,0,0,0
find,24576,0,0
insert,24576,84576,0
find,24593,0,0
insert,24593,84593,0
find,24610,0,0
insert,24610,84610,0
find,24578,0,0
find,24577,0,0
insert,24577,84577,0
find,24594,0,0
insert,24594,84594,0
find,24611,0,0
insert,24611,84611,0
find,24579,0,0
find,24578,0,0
insert,24578,84578,0
find,24595,0,0
insert,24595,84595,0
find,24612,0,0
insert,24612,84612,0
find,24580,0,0
find,24579,0,0
insert,24579,84579,0
find,24596,0,0
insert,24596,84596,0
find,24613,0,0
insert,24613,84613,0
find,24581,0,0
find,24580,0,0
insert,24580,84580,0
find,24597,0,0
insert,24597,84597,0
find,24614,0,0
insert,24614,84614,0
find,24582,0,0
find,24581,0,0
insert,24581,84581,0
find,24598,0,0
insert,24598,84598,0
find,24615,0,0
insert,24615,84615,0
find,24583,0,0
find,24582,0,0
insert,24582,84582,0
find,24599,0,0
insert,24599,84599,0
find,24616,0,0
insert,24616,84616,0
find,24584,0,0
find,24583,0,0
insert,24583,84583,0
find,24600,0,0
insert,24600,84600,0
find,24617,0,0
insert,24617,84617,0
find,24585,0,0
find,24584,0,0
insert,24584,84584,0
find,24601,0,0
insert,24601,84601,0
find,24618,0,0
insert,24618,84618,0
find,24586,0,0
find,24585,0,0
insert,24585,84585,0
find,24602,0,0
insert,24602,84602,0
find,24619,0,0
insert,24619,84619,0
find,24587,0,0
find,24586,0,0
insert,24586,84586,0
find,24603,0,0
insert,24603,84603,0
find,24620,0,0
insert,24620,84620,0
find,24588,0,0
find,24587,0,0
insert,24587,84587,0
find,24604,0,0
insert,24604,84604,0
find,24621,0,0
insert,24621,84621,0
find,24589,0,0
find,24588,0,0
insert,24588,84588,0
find,24605,0,0
insert,24605,84605,0
find,24622,0,0
insert,24622,84622,0
find,24590,0,0
find,24589,0,0
insert,24589,84589,0
find,24606,0,0
insert,24606,84606,0
find,24623,0,0
insert,24623,84623,0
find,24591,0,0
find,24590,0,0
insert,24590,84590,0
find,24607,0,0
insert,24607,84607,0
find,24624,0,0
insert,24624,84624,0
find,24592,0,0
find,24591,0,0
insert,24591,84591,0
find,24608,0,0
insert,24608,84608,0
find,24625,0,0
insert,24625,84625,0
find,24593,0,1
find,24592,0,0
insert,24592,84592,0
find,24609,0,0
insert,24609,84609,0
find,24626,0,0
insert,24626,84626,0
find,24594,0,1
find,24593,0,1
find,24610,0,1
find,24627,0,0
insert,24627,84627,0
find,24595,0,1
find,24594,0,1
find,24611,0,1
find,24628,0,0
insert,24628,84628,0
find,24596,0,1
find,24595,0,1
find,24612,0,1
find,24629,0,0
insert,24629,84629,0
find,24597,0,1
find,24596,0,1
find,24613,0,1
find,24630,0,0
insert,24630,84630,0
find,24576,0,1
find,24597,0,1
find,24614,0,1
find,24631,0,0
insert,24631,84631,0
find,24577,0,1
find,24673,0,0
insert,24673,84673,0
find,24690,0,0
insert,24690,84690,0
find,24707,0,0
insert,24707,84707,0
find,24578,0,1
find,24690,0,1
find,24707,0,1
find,24724,0,0
insert,24724,84724,0
find,24595,0,1
find,24707,0,1
find,24724,0,1
find,24741,0,0
insert,24741,84741,0
find,24590,0,1
find,24674,0,0
insert,24674,84674,0
find,24691,0,0
insert,24691,84691,0
find,24708,0,0
insert,24708,84708,0
find,24579,0,1
find,24691,0,1
find,24708,0,1
find,24725,0,0
insert,24725,84725,0
find,24596,0,1
find,24708,0,1
find,24725,0,1
find,24742,0,0
insert,24742,84742,0
find,24591,0,1
find,24675,0,0
insert,24675,84675,0
find,24692,0,0
insert,24692,84692,0
find,24709,0,0
insert,24709,84709,0
find,24580,0,1
find,24692,0,1
find,24709,0,1
find,24726,0,0
insert,24726,84726,0
find,24597,0,1
find,24709,0,1
find,24726,0,1
find,24743,0,0
insert,24743,84743,0
find,24592,0,1
find,24676,0,0
insert,24676,84676,0
find,24693,0,0
insert,24693,84693,0
find,24710,0,0
insert,24710,84710,0
find,24581,0,1
find,24693,0,1
find,24710,0,1
find,24727,0,0
insert,24727,84727,0
find,24576,0,1
find,24710,0,1
find,24727,0,1
find,24744,0,0
insert,24744,84744,0
find,24593,0,1
find,24677,0,0
insert,24677,84677,0
find,24694,0,0
insert,24694,84694,0
find,24711,0,0
insert,24711,84711,0
find,24582,0,1
find,24694,0,1
find,24711,0,1
find,24728,0,0
insert,24728,84728,0
find,24577,0,1
find,24711,0,1
find,24728,0,1
find,24745,0,0
insert,24745,84745,0
find,24594,0,1
find,24678,0,0
insert,24678,84678,0
find,24695,0,0
insert,24695,84695,0
find,24712,0,0
insert,24712,84712,0
find,24583,0,1
find,24695,0,1
find,24712,0,1
find,24729,0,0
insert,24729,84729,0
find,24578,0,1
find,24712,0,1
find,24729,0,1
find,24746,0,0
insert,24746,84746,0
find,24595,0,1
find,24679,0,0
insert,24679,84679,0
find,24696,0,0
insert,24696,84696,0
find,24713,0,0
insert,24713,84713,0
find,24584,0,1
find,24696,0,1
find,24713,0,1
find,24730,0,0
insert,24730,84730,0
find,24579,0,1
find,24713,0,1
find,24730,0,1
find,24747,0,0
insert,24747,84747,0
find,24596,0,1
find,24680,0,0
insert,24680,84680,0
find,24697,0,0
insert,24697,84697,0
find,24714,0,0
insert,24714,84714,0
find,24585,0,1
find,24867,0,0
insert,24867,84867,0
find,24884,0,0
insert,24884,84884,0
find,24901,0,0
insert,24901,84901,0
find,24587,0,1
find,24884,0,1
find,24901,0,1
find,24918,0,0
insert,24918,84918,0
find,24582,0,1
find,24901,0,1
find,24918,0,1
find,24935,0,0
insert,24935,84935,0
find,24577,0,1
find,24918,0,1
find,24935,0,1
find,24952,0,0
insert,24952,84952,0
find,24594,0,1
find,24935,0,1
find,24952,0,1
find,24969,0,0
insert,24969,84969,0
find,24589,0,1
find,24868,0,0
insert,24868,84868,0
find,24885,0,0
insert,24885,84885,0
find,24902,0,0
insert,24902,84902,0
find,24588,0,1
find,24885,0,1
find,24902,0,1
find,24919,0,0
insert,24919,84919,0
find,24583,0,1
find,24902,0,1
find,24919,0,1
find,24936,0,0
insert,24936,84936,0
find,24578,0,1
find,24919,0,1
find,24936,0,1
find,24953,0,0
insert,24953,84953,0
find,24595,0,1
find,24936,0,1
find,24953,0,1
find,24970,0,0
insert,24970,84970,0
find,24590,0,1
find,24869,0,0
insert,24869,84869,0
find,24886,0,0
insert,24886,84886,0
find,24903,0,0
insert,24903,84903,0
find,24589,0,1
find,24886,0,1
find,24903,0,1
find,24920,0,0
insert,24920,84920,0
find,24584,0,1
find,24903,0,1
find,24920,0,1
find,24937,0,0
insert,24937,84937,0
find,24579,0,1
find,24920,0,1
find,24937,0,1
find,24954,0,0
insert,24954,84954,0
find,24596,0,1
find,24937,0,1
find,24954,0,1
find,24971,0,0
insert,24971,84971,0
find,24591,0,1
find,24870,0,0
insert,24870,84870,0
find,24887,0,0
insert,24887,84887,0
find,24904,0,0
insert,24904,84904,0
find,24590,0,1
find,24887,0,1
find,24904,0,1
find,24921,0,0
insert,24921,84921,0
find,24585,0,1
find,24904,0,1
find,24921,0,1
find,24938,0,0
insert,24938,84938,0
find,24580,0,1
find,24921,0,1
find,24938,0,1
find,24955,0,0
insert,24955,84955,0
find,24597,0,1
find,24938,0,1
find,24955,0,1
find,24972,0,0
insert,24972,84972,0
find,24592,0,1
find,24871,0,0
insert,24871,84871,0
find,24888,0,0
insert,24888,84888,0
find,24905,0,0
insert,24905,84905,0
find,24591,0,1
find,24888,0,1
find,24905,0,1
find,24922,0,0
insert,24922,84922,0
find,24586,0,1
find,25158,0,0
insert,25158,85158,0
find,25175,0,0
insert,25175,85175,0
find,25192,0,0
insert,25192,85192,0
find,24583,0,1
find,25175,0,1
find,25192,0,1
find,25209,0,0
insert,25209,85209,0
find,24578,0,1
find,25192,0,1
find,25209,0,1
find,25226,0,0
insert,25226,85226,0
find,24595,0,1
find,25209,0,1
find,25226,0,1
find,25243,0,0
insert,25243,85243,0
find,24590,0,1
find,25226,0,1
find,25243,0,1
find,25260,0,0
insert,25260,85260,0
find,24585,0,1
find,25243,0,1
find,25260,0,1
find,25277,0,0
insert,25277,85277,0
find,24580,0,1
find,25260,0,1
find,25277,0,1
find,25294,0,0
insert,25294,85294,0
find,24597,0,1
find,25159,0,0
insert,25159,85159,0
find,25176,0,0
insert,25176,85176,0
find,25193,0,0
insert,25193,85193,0
find,24584,0,1
find,25176,0,1
find,25193,0,1
find,25210,0,0
insert,25210,85210,0
find,24579,0,1
find,25193,0,1
find,25210,0,1
find,25227,0,0
insert,25227,85227,0
find,24596,0,1
find,25210,0,1
find,25227,0,1
find,25244,0,0
insert,25244,85244,0
find,24591,0,1
find,25227,0,1
find,25244,0,1
find,25261,0,0
insert,25261,85261,0
find,24586,0,1
find,25244,0,1
find,25261,0,1
find,25278,0,0
insert,25278,85278,0
find,24581,0,1
find,25261,0,1
find,25278,0,1
find,25295,0,0
insert,25295,85295,0
find,24576,0,1
find,25160,0,0
insert,25160,85160,0
find,25177,0,0
insert,25177,85177,0
find,25194,0,0
insert,25194,85194,0
find,24585,0,1
find,25177,0,1
find,25194,0,1
find,25211,0,0
insert,25211,85211,0
find,24580,0,1
find,25194,0,1
find,25211,0,1
find,25228,0,0
insert,25228,85228,0
find,24597,0,1
find,25211,0,1
find,25228,0,1
find,25245,0,0
insert,25245,85245,0
find,24592,0,1
find,25228,0,1
find,25245,0,1
find,25262,0,0
insert,25262,85262,0
find,24587,0,1
find,25245,0,1
find,25262,0,1
find,25279,0,0
insert,25279,85279,0
find,24582,0,1
find,25262,0,1
find,25279,0,1
find,25296,0,0
insert,25296,85296,0
find,24577,0,1
find,25161,0,0
insert,25161,85161,0
find,25178,0,0
insert,25178,85178,0
find,25195,0,0
insert,25195,85195,0
find,24586,0,1
clear,0,0,0
find,28672,0,0
insert,28672,98672,0
find,28689,0,0
insert,28689,98689,0
find,28706,0,0
insert,28706,98706,0
find,28678,0,0
find,28673,0,0
insert,28673,98673,0
find,28690,0,0
insert,28690,98690,0
find,28707,0,0
insert,28707,98707,0
find,28679,0,0
find,28674,0,0
insert,28674,98674,0
find,28691,0,0
insert,28691,98691,0
find,28708,0,0
insert,28708,98708,0
find,28680,0,0
find,28675,0,0
insert,28675,98675,0
find,28692,0,0
insert,28692,98692,0
find,28709,0,0
insert,28709,98709,0
find,28681,0,0
find,28676,0,0
insert,28676,98676,0
find,28693,0,0
insert,28693,98693,0
find,28710,0,0
insert,28710,98710,0
find,28682,0,0
find,28677,0,0
insert,28677,98677,0
find,28694,0,0
insert,28694,98694,0
find,28711,0,0
insert,28711,98711,0
find,28683,0,0
find,28678,0,0
insert,28678,98678,0
find,28695,0,0
insert,28695,98695,0
find,28712,0,0
insert,28712,98712,0
find,28684,0,0
find,28679,0,0
insert,28679,98679,0
find,28696,0,0
insert,28696,98696,0
find,28713,0,0
insert,28713,98713,0
find,28685,0,0
find,28680,0,0
insert,28680,98680,0
find,28697,0,0
insert,28697,98697,0
find,28714,0,0
insert,28714,98714,0
find,28686,0,0
find,28681,0,0
insert,28681,98681,0
find,28698,0,0
insert,28698,98698,0
find,28715,0,0
insert,28715,98715,0
find,28687,0,0
find,28682,0,0
insert,28682,98682,0
find,28699,0,0
insert,28699,98699,0
find,28716,0,0
insert,28716,98716,0
find,28688,0,0
find,28683,0,0
insert,28683,98683,0
find,28700,0,0
insert,28700,98700,0
find,28717,0,0
insert,28717,98717,0
find,28689,0,1
find,28684,0,0
insert,28684,98684,0
find,28701,0,0
insert,28701,98701,0
find,28718,0,0
insert,28718,98718,0
find,28690,0,1
find,28685,0,0
insert,28685,98685,0
find,28702,0,0
insert,28702,98702,0
find,28719,0,0
insert,28719,98719,0
find,28691,0,1
find,28686,0,0
insert,28686,98686,0
find,28703,0,0
insert,28703,98703,0
find,28720,0,0
insert,28720,98720,0
find,28692,0,1
find,28687,0,0
insert,28687,98687,0
find,28704,0,0
insert,28704,98704,0
find,28721,0,0
insert,28721,98721,0
find,28693,0,1
find,28688,0,0
insert,28688,98688,0
find,28705,0,0
insert,28705,98705,0
find,28722,0,0
insert,28722,98722,0
find,28672,0,1
find,28689,0,1
find,28706,0,1
find,28723,0,0
insert,28723,98723,0
find,28673,0,1
find,28690,0,1
find,28707,0,1
find,28724,0,0
insert,28724,98724,0
find,28674,0,1
find,28691,0,1
find,28708,0,1
find,28725,0,0
insert,28725,98725,0
find,28675,0,1
find,28692,0,1
find,28709,0,1
find,28726,0,0
insert,28726,98726,0
find,28676,0,1
find,28693,0,1
find,28710,0,1
find,28727,0,0
insert,28727,98727,0
find,28677,0,1
find,28769,0,0
insert,28769,98769,0
find,28786,0,0
insert,28786,98786,0
find,28803,0,0
insert,28803,98803,0
find,28678,0,1
find,28786,0,1
find,28803,0,1
find,28820,0,0
insert,28820,98820,0
find,28673,0,1
find,28803,0,1
find,28820,0,1
find,28837,0,0
insert,28837,98837,0
find,28690,0,1
find,28770,0,0
insert,28770,98770,0
find,28787,0,0
insert,28787,98787,0
find,28804,0,0
insert,28804,98804,0
find,28679,0,1
find,28787,0,1
find,28804,0,1
find,28821,0,0
insert,28821,98821,0
find,28674,0,1
find,28804,0,1
find,28821,0,1
find,28838,0,0
insert,28838,98838,0
find,28691,0,1
find,28771,0,0
insert,28771,98771,0
find,28788,0,0
insert,28788,98788,0
find,28805,0,0
insert,28805,98805,0
find,28680,0,1
find,28788,0,1
find,28805,0,1
find,28822,0,0
insert,28822,98822,0
find,28675,0,1
find,28805,0,1
find,28822,0,1
find,28839,0,0
insert,28839,98839,0
find,28692,0,1
find,28772,0,0
insert,28772,98772,0
find,28789,0,0
insert,28789,98789,0
find,28806,0,0
insert,28806,98806,0
find,28681,0,1
find,28789,0,1
find,28806,0,1
find,28823,0,0
insert,28823,98823,0
find,28676,0,1
find,28806,0,1
find,28823,0,1
find,28840,0,0
insert,28840,98840,0
find,28693,0,1
find,28773,0,0
insert,28773,98773,0
find,28790,0,0
insert,28790,98790,0
find,28807,0,0
insert,28807,98807,0
find,28682,0,1
find,28790,0,1
find,28807,0,1
find,28824,0,0
insert,28824,98824,0
find,28677,0,1
find,28807,0,1
find,28824,0,1
find,28841,0,0
insert,28841,98841,0
find,28672,0,1
find,28774,0,0
insert,28774,98774,0
find,28791,0,0
insert,28791,98791,0
find,28808,0,0
insert,28808,98808,0
find,28683,0,1
find,28791,0,1
find,28808,0,1
find,28825,0,0
insert,28825,98825,0
find,28678,0,1
find,28808,0,1
find,28825,0,1
find,28842,0,0
insert,28842,98842,0
find,28673,0,1
find,28775,0,0
insert,28775,98775,0
find,28792,0,0
insert,28792,98792,0
find,28809,0,0
insert,28809,98809,0
find,28684,0,1
find,28792,0,1
find,28809,0,1
find,28826,0,0
insert,28826,98826,0
find,28679,0,1
find,28809,0,1
find,28826,0,1
find,28843,0,0
insert,28843,98843,0
find,28674,0,1
find,28776,0,0
insert,28776,98776,0
find,28793,0,0
insert,28793,98793,0
find,28810,0,0
insert,28810,98810,0
find,28685,0,1
find,28963,0,0
insert,28963,98963,0
find,28980,0,0
insert,28980,98980,0
find,28997,0,0
insert,28997,98997,0
find,28687,0,1
find,28980,0,1
find,28997,0,1
find,29014,0,0
insert,29014,99014,0
find,28682,0,1
find,28997,0,1
find,29014,0,1
find,29031,0,0
insert,29031,99031,0
find,28677,0,1
find,29014,0,1
find,29031,0,1
find,29048,0,0
insert,29048,99048,0
find,28672,0,1
find,29031,0,1
find,29048,0,1
find,29065,0,0
insert,29065,99065,0
find,28689,0,1
find,28964,0,0
insert,28964,98964,0
find,28981,0,0
insert,28981,98981,0
find,28998,0,0
insert,28998,98998,0
find,28688,0,1
find,28981,0,1
find,28998,0,1
find,29015,0,0
insert,29015,99015,0
find,28683,0,1
find,28998,0,1
find,29015,0,1
find,29032,0,0
insert,29032,99032,0
find,28678,0,1
find,29015,0,1
find,29032,0,1
find,29049,0,0
insert,29049,99049,0
find,28673,0,1
find,29032,0,1
find,29049,0,1
find,29066,0,0
insert,29066,99066,0
find,28690,0,1
find,28965,0,0
insert,28965,98965,0
find,28982,0,0
insert,28982,98982,0
find,28999,0,0
insert,28999,98999,0
find,28689,0,1
find,28982,0,1
find,28999,0,1
find,29016,0,0
insert,29016,99016,0
find,28684,0,1
find,28999,0,1
find,29016,0,1
find,29033,0,0
insert,29033,99033,0
find,28679,0,1
find,29016,0,1
find,29033,0,1
find,29050,0,0
insert,29050,99050,0
find,28674,0,1
find,29033,0,1
find,29050,0,1
find,29067,0,0
insert,29067,99067,0
find,28691,0,1
find,28966,0,0
insert,28966,98966,0
find,28983,0,0
insert,28983,98983,0
find,29000,0,0
insert,29000,99000,0
find,28690,0,1
find,28983,0,1
find,29000,0,1
find,29017,0,0
insert,29017,99017,0
find,28685,0,1
find,29000,0,1
find,29017,0,1
find,29034,0,0
insert,29034,99034,0
find,28680,0,1
find,29017,0,1
find,29034,0,1
find,29051,0,0
insert,29051,99051,0
find,28675,0,1
find,29034,0,1
find,29051,0,1
find,29068,0,0
insert,29068,99068,0
find,28692,0,1
find,28967,0,0
insert,28967,98967,0
find,28984,0,0
insert,28984,98984,0
find,29001,0,0
insert,29001,99001,0
find,28691,0,1
find,28984,0,1
find,29001,0,1
find,29018,0,0
insert,29018,99018,0
find,28686,0,1
find,29254,0,0
insert,29254,99254,0
find,29271,0,0
insert,29271,99271,0
find,29288,0,0
insert,29288,99288,0
find,28683,0,1
find,29271,0,1
find,29288,0,1
find,29305,0,0
insert,29305,99305,0
find,28678,0,1
find,29288,0,1
find,29305,0,1
find,29322,0,0
insert,29322,99322,0
find,28673,0,1
find,29305,0,1
find,29322,0,1
find,29339,0,0
insert,29339,99339,0
find,28690,0,1
find,29322,0,1
find,29339,0,1
find,29356,0,0
insert,29356,99356,0
find,28685,0,1
find,29339,0,1
find,29356,0,1
find,29373,0,0
insert,29373,99373,0
find,28680,0,1
find,29356,0,1
find,29373,0,1
find,29390,0,0
insert,29390,99390,0
find,28675,0,1
find,29255,0,0
insert,29255,99255,0
find,29272,0,0
insert,29272,99272,0
find,29289,0,0
insert,29289,99289,0
find,28684,0,1
find,29272,0,1
find,29289,0,1
find,29306,0,0
insert,29306,99306,0
find,28679,0,1
find,29289,0,1
find,29306,0,1
find,29323,0,0
insert,29323,99323,0
find,28674,0,1
find,29306,0,1
find,29323,0,1
find,29340,0,0
insert,29340,99340,0
find,28691,0,1
find,29323,0,1
find,29340,0,1
find,29357,0,0
insert,29357,99357,0
find,28686,0,1
find,29340,0,1
find,29357,0,1
find,29374,0,0
insert,29374,99374,0
find,28681,0,1
find,29357,0,1
find,29374,0,1
find,29391,0,0
insert,29391,99391,0
find,28676,0,1
find,29256,0,0
insert,29256,99256,0
find,29273,0,0
insert,29273,99273,0
find,29290,0,0
insert,29290,99290,0
find,28685,0,1
find,29273,0,1
find,29290,0,1
find,29307,0,0
insert,29307,99307,0
find,28680,0,1
find,29290,0,1
find,29307,0,1
find,29324,0,0
insert,29324,99324,0
find,28675,0,1
find,29307,0,1
find,29324,0,1
find,29341,0,0
insert,29341,99341,0
find,28692,0,1
find,29324,0,1
find,29341,0,1
find,29358,0,0
insert,29358,99358,0
find,28687,0,1
find,29341,0,1
find,29358,0,1
find,29375,0,0
insert,29375,99375,0
find,28682,0,1
find,29358,0,1
find,29375,0,1
find,29392,0,0
insert,29392,99392,0
find,28677,0,1
find,29257,0,0
insert,29257,99257,0
find,29274,0,0
insert,29274,99274,0
find,29291,0,0
insert,29291,99291,0
find,28686,0,1
clear,0,0,0
find,32768,0,0
insert,32768,112768,0
find,32785,0,0
insert,32785,112785,0
find,32802,0,0
insert,32802,112802,0
find,32778,0,0
find,32769,0,0
insert,32769,112769,0
find,32786,0,0
insert,32786,112786,0
find,32803,0,0
insert,32803,112803,0
find,32779,0,0
find,32770,0,0
insert,32770,112770,0
find,32787,0,0
insert,32787,112787,0
find,32804,0,0
insert,32804,112804,0
find,32780,0,0
find,32771,0,0
insert,32771,112771,0
find,32788,0,0
insert,32788,112788,0
find,32805,0,0
insert,32805,112805,0
find,32781,0,0
find,32772,0,0
insert,32772,112772,0
find,32789,0,0
insert,32789,112789,0
find,32806,0,0
insert,32806,112806,0
find,32782,0,0
find,32773,0,0
insert,32773,112773,0
find,32790,0,0
insert,32790,112790,0
find,32807,0,0
insert,32807,112807,0
find,32783,0,0
find,32774,0,0
insert,32774,112774,0
find,32791,0,0
insert,32791,112791,0
find,32808,0,0
insert,32808,112808,0
find,32784,0,0
find,32775,0,0
insert,32775,112775,0
find,32792,0,0
insert,32792,112792,0
find,32809,0,0
insert,32809,112809,0
find,32785,0,1
find,32776,0,0
insert,32776,112776,0
find,32793,0,0
insert,32793,112793,0
find,32810,0,0
insert,32810,112810,0
find,32786,0,1
find,32777,0,0
insert,32777,112777,0
find,32794,0,0
insert,32794,112794,0
find,32811,0,0
insert,32811,112811,0
find,32787,0,1
find,32778,0,0
insert,32778,112778,0
find,32795,0,0
insert,32795,112795,0
find,32812,0,0
insert,32812,112812,0
find,32788,0,1
find,32779,0,0
insert,32779,112779,0
find,32796,0,0
insert,32796,112796,0
find,32813,0,0
insert,32813,112813,0
find,32789,0,1
find,32780,0,0
insert,32780,112780,0
find,32797,0,0
insert,32797,112797,0
find,32814,0,0
insert,32814,112814,0
find,32768,0,1
find,32781,0,0
insert,32781,112781,0
find,32798,0,0
insert,32798,112798,0
find,32815,0,0
insert,32815,112815,0
find,32769,0,1
find,32782,0,0
insert,32782,112782,0
find,32799,0,0
insert,32799,112799,0
find,32816,0,0
insert,32816,112816,0
find,32770,0,1
find,32783,0,0
insert,32783,112783,0
find,32800,0,0
insert,32800,112800,0
find,32817,0,0
insert,32817,112817,0
find,32771,0,1
find,32784,0,0
insert,32784,112784,0
find,32801,0,0
insert,32801,112801,0
find,32818,0,0
insert,32818,112818,0
find,32772,0,1
find,32785,0,1
find,32802,0,1
find,32819,0,0
insert,32819,112819,0
find,32773,0,1
find,32786,0,1
find,32803,0,1
find,32820,0,0
insert,32820,112820,0
find,32774,0,1
find,32787,0,1
find,32804,0,1
find,32821,0,0
insert,32821,112821,0
find,32775,0,1
find,32788,0,1
find,32805,0,1
find,32822,0,0
insert,32822,112822,0
find,32776,0,1
find,32789,0,1
find,32806,0,1
find,32823,0,0
insert,32823,112823,0
find,32777,0,1
find,32865,0,0
insert,32865,112865,0
find,32882,0,0
insert,32882,112882,0
find,32899,0,0
insert,32899,112899,0
find,32778,0,1
find,32882,0,1
find,32899,0,1
find,32916,0,0
insert,32916,112916,0
find,32773,0,1
find,32899,0,1
find,32916,0,1
find,32933,0,0
insert,32933,112933,0
find,32768,0,1
find,32866,0,0
insert,32866,112866,0
find,32883,0,0
insert,32883,112883,0
find,32900,0,0
insert,32900,112900,0
find,32779,0,1
find,32883,0,1
find,32900,0,1
find,32917,0,0
insert,32917,112917,0
find,32774,0,1
find,32900,0,1
find,32917,0,1
find,32934,0,0
insert,32934,112934,0
find,32769,0,1
find,32867,0,0
insert,32867,112867,0
find,32884,0,0
insert,32884,112884,0
find,32901,0,0
insert,32901,112901,0
find,32780,0,1
find,32884,0,1
find,32901,0,1
find,32918,0,0
insert,32918,112918,0
find,32775,0,1
find,32901,0,1
find,32918,0,1
find,32935,0,0
insert,32935,112935,0
find,32770,0,1
find,32868,0,0
insert,32868,112868,0
find,32885,0,0
insert,32885,112885,0
find,32902,0,0
insert,32902,112902,0
find,32781,0,1
find,32885,0,1
find,32902,0,1
find,32919,0,0
insert,32919,112919,0
find,32776,0,1
find,32902,0,1
find,32919,0,1
find,32936,0,0
insert,32936,112936,0
find,32771,0,1
find,32869,0,0
insert,32869,112869,0
find,32886,0,0
insert,32886,112886,0
find,32903,0,0
insert,32903,112903,0
find,32782,0,1
find,32886,0,1
find,32903,0,1
find,32920,0,0
insert,32920,112920,0
find,32777,0,1
find,32903,0,1
find,32920,0,1
find,32937,0,0
insert,32937,112937,0
find,32772,0,1
find,32870,0,0
insert,32870,112870,0
find,32887,0,0
insert,32887,112887,0
find,32904,0,0
insert,32904,112904,0
find,32783,0,1
find,32887,0,1
find,32904,0,1
find,32921,0,0
insert,32921,112921,0
find,32778,0,1
find,32904,0,1
find,32921,0,1
find,32938,0,0
insert,32938,112938,0
find,32773,0,1
find,32871,0,0
insert,32871,112871,0
find,32888,0,0
insert,32888,112888,0
find,32905,0,0
insert,32905,112905,0
find,32784,0,1
find,32888,0,1
find,32905,0,1
find,32922,0,0
insert,32922,112922,0
find,32779,0,1
find,32905,0,1
find,32922,0,1
find,32939,0,0
insert,32939,112939,0
find,32774,0,1
find,32872,0,0
insert,32872,112872,0
find,32889,0,0
insert,32889,112889,0
find,32906,0,0
insert,32906,112906,0
find,32785,0,1
find,33059,0,0
insert,33059,113059,0
find,33076,0,0
insert,33076,113076,0
find,33093,0,0
insert,33093,113093,0
find,32787,0,1
find,33076,0,1
find,33093,0,1
find,33110,0,0
insert,33110,113110,0
find,32782,0,1
find,33093,0,1
find,33110,0,1
find,33127,0,0
insert,33127,113127,0
find,32777,0,1
find,33110,0,1
find,33127,0,1
find,33144,0,0
insert,33144,113144,0
find,32772,0,1
find,33127,0,1
find,33144,0,1
find,33161,0,0
insert,33161,113161,0
find,32789,0,1
find,33060,0,0
insert,33060,113060,0
find,33077,0,0
insert,33077,113077,0
find,33094,0,0
insert,33094,113094,0
find,32788,0,1
find,33077,0,1
find,33094,0,1
find,33111,0,0
insert,33111,113111,0
find,32783,0,1
find,33094,0,1
find,33111,0,1
find,33128,0,0
